Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
0e91274f-37ad-42a8-8036-b7f2f29c5c1b	TCGA-G5-6235-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	6055424040_R05C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-G5-6235-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-G5-6235-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
0e91274f-37ad-42a8-8036-b7f2f29c5c1b	TCGA-G5-6235-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	6055424040_R05C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-G5-6235-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G5-6235-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-G5-6235-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
325a42ef-5643-4786-af8a-87d4c473b459	TCGA-DC-4745-01A-01D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	6055424040_R06C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-DC-4745-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-DC-4745-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
325a42ef-5643-4786-af8a-87d4c473b459	TCGA-DC-4745-01A-01D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	6055424040_R06C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-DC-4745-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-4745-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-DC-4745-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
f5bb2c15-2b5a-472f-a628-3b93ea04ff4c	TCGA-EI-6509-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	6055424040_R02C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-EI-6509-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-EI-6509-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
f5bb2c15-2b5a-472f-a628-3b93ea04ff4c	TCGA-EI-6509-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	6055424040_R02C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-EI-6509-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EI-6509-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-EI-6509-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
6b2d19f7-e305-4c85-a7a6-06e87887136f	TCGA-CL-4957-01A-01D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	6055424040_R03C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-CL-4957-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-CL-4957-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
6b2d19f7-e305-4c85-a7a6-06e87887136f	TCGA-CL-4957-01A-01D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	6055424040_R03C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-CL-4957-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CL-4957-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-CL-4957-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
b2b8ea07-3802-4899-8cbd-e0e3f36c10ee	TCGA-AG-3731-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	6055424040_R04C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-AG-3731-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-AG-3731-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
b2b8ea07-3802-4899-8cbd-e0e3f36c10ee	TCGA-AG-3731-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	6055424040_R04C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-AG-3731-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-3731-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-AG-3731-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
8f716cd0-c0a5-4933-bfe1-0623079c585f	TCGA-F5-6464-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	6055424040_R05C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-F5-6464-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-F5-6464-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
8f716cd0-c0a5-4933-bfe1-0623079c585f	TCGA-F5-6464-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	6055424040_R05C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-F5-6464-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F5-6464-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-F5-6464-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
b7ff4e3b-dd6a-4f98-97a8-014f57d52d4a	TCGA-DC-4749-01A-01D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	6055424040_R06C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-DC-4749-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-DC-4749-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
b7ff4e3b-dd6a-4f98-97a8-014f57d52d4a	TCGA-DC-4749-01A-01D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	6055424040_R06C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-DC-4749-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-4749-01A-01D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-DC-4749-01A-01D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
5cdee328-e3ea-4c1a-ab55-a3be6346950f	TCGA-EI-6512-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	6055424097_R01C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-EI-6512-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-EI-6512-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
5cdee328-e3ea-4c1a-ab55-a3be6346950f	TCGA-EI-6512-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	6055424097_R01C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-EI-6512-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EI-6512-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-EI-6512-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
d148300b-d4f5-4c41-be57-ce82181ad5dd	TCGA-G5-6233-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	6055424097_R02C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-G5-6233-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-G5-6233-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
d148300b-d4f5-4c41-be57-ce82181ad5dd	TCGA-G5-6233-01A-11D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	6055424097_R02C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-G5-6233-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G5-6233-01A-11D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-G5-6233-01A-11D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
a1204547-14db-4af5-82e1-c2d2d24d9a40	TCGA-AF-4110-01A-02D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	6055424097_R04C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-AF-4110-01A-02D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-AF-4110-01A-02D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
a1204547-14db-4af5-82e1-c2d2d24d9a40	TCGA-AF-4110-01A-02D-1734-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	6055424097_R04C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.3.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-2.TCGA-AF-4110-01A-02D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.3.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-4110-01A-02D-1734-05	jhu-usc.edu_READ.HumanMethylation450.3.lvl-3.TCGA-AF-4110-01A-02D-1734-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.3.3.0	DNA Methylation	Level 3	yes	HG19
