Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
a82b9ef6-c647-4b73-8159-f0c6e04ed75b	TCGA-D5-5539-01A-01D-1651-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	6285625011_R04C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.2.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-2.TCGA-D5-5539-01A-01D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.2.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-D5-5539-01A-01D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.2.9.0	DNA Methylation	Level 3	yes	HG19
a82b9ef6-c647-4b73-8159-f0c6e04ed75b	TCGA-D5-5539-01A-01D-1651-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	6285625011_R04C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.2.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-2.TCGA-D5-5539-01A-01D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.2.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-D5-5539-01A-01D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-D5-5539-01A-01D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.2.9.0	DNA Methylation	Level 3	yes	HG19
f3ddc4d2-7cf0-4a49-a8bb-d194b9600423	TCGA-CA-5796-01A-01D-1651-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	6285625037_R05C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.2.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-2.TCGA-CA-5796-01A-01D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.2.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CA-5796-01A-01D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.2.9.0	DNA Methylation	Level 3	yes	HG19
f3ddc4d2-7cf0-4a49-a8bb-d194b9600423	TCGA-CA-5796-01A-01D-1651-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	6285625037_R05C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.2.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-2.TCGA-CA-5796-01A-01D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.2.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-5796-01A-01D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CA-5796-01A-01D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.2.9.0	DNA Methylation	Level 3	yes	HG19
e0482315-db2b-4232-afe9-c6e62ab0cb6d	TCGA-CM-6162-01A-11D-1651-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	6285625068_R01C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.2.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-2.TCGA-CM-6162-01A-11D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.2.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6162-01A-11D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.2.9.0	DNA Methylation	Level 3	yes	HG19
e0482315-db2b-4232-afe9-c6e62ab0cb6d	TCGA-CM-6162-01A-11D-1651-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	6285625068_R01C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.2.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-2.TCGA-CM-6162-01A-11D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.2.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6162-01A-11D-1651-05	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6162-01A-11D-1651-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.2.9.0	DNA Methylation	Level 3	yes	HG19
3c7a3107-f772-47ef-aecc-e84d5278a239	TCGA-CM-5863-01A-21D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	6929718053_R01C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CM-5863-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-5863-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
3c7a3107-f772-47ef-aecc-e84d5278a239	TCGA-CM-5863-01A-21D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	6929718053_R01C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CM-5863-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-5863-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-5863-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
dba81b72-59f0-498f-8afc-30d447252a11	TCGA-A6-6780-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	6929718053_R04C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-A6-6780-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-6780-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
dba81b72-59f0-498f-8afc-30d447252a11	TCGA-A6-6780-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	6929718053_R04C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-A6-6780-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-A6-6780-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-6780-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
348d3576-c3bd-4b94-b019-64e54c61a5b1	TCGA-CK-6751-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	6929718054_R06C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CK-6751-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CK-6751-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
348d3576-c3bd-4b94-b019-64e54c61a5b1	TCGA-CK-6751-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	6929718054_R06C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CK-6751-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CK-6751-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CK-6751-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
a0bb8939-a35f-4f94-9e54-425d2e49880f	TCGA-F4-6704-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	6929718065_R03C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6704-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6704-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
a0bb8939-a35f-4f94-9e54-425d2e49880f	TCGA-F4-6704-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	6929718065_R03C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6704-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F4-6704-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6704-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
a630cb99-5e13-4f09-8cec-6d6f9800ef98	TCGA-CK-6748-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	6929718079_R04C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CK-6748-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CK-6748-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
a630cb99-5e13-4f09-8cec-6d6f9800ef98	TCGA-CK-6748-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	6929718079_R04C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CK-6748-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CK-6748-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CK-6748-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
60c73417-b1bf-4e39-b4eb-ae5b5d3a28f0	TCGA-CA-6717-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	6929718079_R05C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CA-6717-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6717-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
60c73417-b1bf-4e39-b4eb-ae5b5d3a28f0	TCGA-CA-6717-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	6929718079_R05C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CA-6717-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6717-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6717-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
41b66264-518e-4e5a-98a8-b47208fa9e45	TCGA-DM-A1HB-01A-22D-A17Z-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	6929718086_R01C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.9.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	jhu-usc.edu_COAD.HumanMethylation450.9.lvl-2.TCGA-DM-A1HB-01A-22D-A17Z-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.9.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	jhu-usc.edu_COAD.HumanMethylation450.9.lvl-3.TCGA-DM-A1HB-01A-22D-A17Z-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.9.9.0	DNA Methylation	Level 3	yes	HG19
41b66264-518e-4e5a-98a8-b47208fa9e45	TCGA-DM-A1HB-01A-22D-A17Z-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	6929718086_R01C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.9.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	jhu-usc.edu_COAD.HumanMethylation450.9.lvl-2.TCGA-DM-A1HB-01A-22D-A17Z-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.9.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DM-A1HB-01A-22D-A17Z-05	jhu-usc.edu_COAD.HumanMethylation450.9.lvl-3.TCGA-DM-A1HB-01A-22D-A17Z-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.9.9.0	DNA Methylation	Level 3	yes	HG19
